date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:05:52	40644/40644	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/index-3.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/index-3.html	(from )
18:05:52	116/116	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Jul%202021%2015:05:53%20GMT	https://templates.hibootstrap.com/robots.txt		(from )
18:05:53	153105/153105	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f1-25611%22	https://templates.hibootstrap.com/maxon/default/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/bootstrap.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:53	60562/60562	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f1-ec92%22	https://templates.hibootstrap.com/maxon/default/assets/css/animate.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/animate.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:53	5517/5517	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-158d%22	https://templates.hibootstrap.com/maxon/default/assets/css/meanmenu.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/meanmenu.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:53	63235/63235	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-f703%22	https://templates.hibootstrap.com/maxon/default/assets/css/boxicons.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/boxicons.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:53	1496/1496	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-6bc%22	https://templates.hibootstrap.com/maxon/default/assets/css/flaticon.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/flaticon.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:54	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-d17%22	https://templates.hibootstrap.com/maxon/default/assets/css/owl.carousel.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/owl.carousel.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:54	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-3f5%22	https://templates.hibootstrap.com/maxon/default/assets/css/owl.theme.default.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/owl.theme.default.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:54	3116/3116	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-c2c%22	https://templates.hibootstrap.com/maxon/default/assets/css/odometer.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/odometer.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:54	3070/3070	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-bfe%22	https://templates.hibootstrap.com/maxon/default/assets/css/nice-select.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/nice-select.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:55	5235/5235	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-1473%22	https://templates.hibootstrap.com/maxon/default/assets/css/magnific-popup.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/magnific-popup.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:55	3220/3220	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f2-c94%22	https://templates.hibootstrap.com/maxon/default/assets/css/imagelightbox.min.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/imagelightbox.min.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:55	119897/119897	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f4-24587%22	https://templates.hibootstrap.com/maxon/default/assets/css/style.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/style.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:55	12933/12933	---MCZ	200	added ('OK')	text/css	etag:W/%22602a55f3-416f%22	https://templates.hibootstrap.com/maxon/default/assets/css/responsive.css	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/css/responsive.css	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:55	4076/4076	---M--	200	added ('OK')	image/png	etag:%22602a55fb-1392%22	https://templates.hibootstrap.com/maxon/default/assets/img/favicon.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/favicon.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:56	5824/5824	---M--	200	added ('OK')	image/png	etag:%22602a55fa-24f5%22	https://templates.hibootstrap.com/maxon/default/assets/img/english.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/english.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:56	3893/3893	---M--	200	added ('OK')	image/png	etag:%22602a55f9-17ef%22	https://templates.hibootstrap.com/maxon/default/assets/img/arab.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/arab.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:57	3751/3751	---M--	200	added ('OK')	image/png	etag:%22602a55fb-194a%22	https://templates.hibootstrap.com/maxon/default/assets/img/germany.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/germany.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:57	3891/3891	---M--	200	added ('OK')	image/png	etag:%22602a55fd-13f9%22	https://templates.hibootstrap.com/maxon/default/assets/img/portugal.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/portugal.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:58	3923/3923	---M--	200	added ('OK')	image/png	etag:%22602a55fa-1631%22	https://templates.hibootstrap.com/maxon/default/assets/img/china.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/china.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:05:59	14653/14653	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/wishlist.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/wishlist.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:00	15942/15942	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/cart.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/cart.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:00	13225/13225	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/my-account.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/my-account.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:01	44344/44344	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/index.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/index.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:01	2801/2801	---M--	200	added ('OK')	image/png	etag:%22602a55fc-1417%22	https://templates.hibootstrap.com/maxon/default/assets/img/logo.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/logo.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:02	41570/41570	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/index-2.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/index-2.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:03	17089/17089	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:20%20GMT	https://templates.hibootstrap.com/maxon/default/about.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/about.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:04	14864/14864	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/team.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/team.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:04	13332/13332	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/gallery.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/gallery.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:05	14920/14920	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/compare.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/compare.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:06	12070/12070	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/order-tracking.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/order-tracking.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:06	17770/17770	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:22%20GMT	https://templates.hibootstrap.com/maxon/default/faq.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/faq.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:07	17420/17420	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/terms-of-service.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/terms-of-service.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:07	17628/17628	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/privacy-policy.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/privacy-policy.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:07	12046/12046	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/error-404.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/error-404.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:08	3234/3234	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/coming-soon.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/coming-soon.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:08	23569/23569	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/shop.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/shop.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:09	15626/15626	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/checkout.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/checkout.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:09	27896/27896	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:23%20GMT	https://templates.hibootstrap.com/maxon/default/products-details.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/products-details.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:10	14848/14848	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/blog.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/blog.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:10	17286/17286	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/blog-right-sidebar.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/blog-right-sidebar.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:11	21171/21171	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:20%20GMT	https://templates.hibootstrap.com/maxon/default/blog-details.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/blog-details.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:12	14961/14961	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202021%2011:07:21%20GMT	https://templates.hibootstrap.com/maxon/default/contact.html	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/contact.html	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:12	143381/143381	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-264e7%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-1.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/products/products-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:12	90289/90289	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-186ca%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-2.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/products/products-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:12	105082/105082	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-1c140%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-3.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/products/products-3.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:14	120404/120404	---M--	200	added ('OK')	image/jpeg	etag:%22602a562c-1f70d%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-4.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/products/products-4.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:14	66581/66581	---M--	200	added ('OK')	image/jpeg	etag:%22602a562d-12b8c%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-5.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/products/products-5.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:15	78510/78510	---M--	200	added ('OK')	image/jpeg	etag:%22602a562d-151bf%22	https://templates.hibootstrap.com/maxon/default/assets/img/products/products-6.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/products/products-6.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:15	27654/27654	---M--	200	added ('OK')	image/png	etag:%22602a562a-b73d%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-1.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-1.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:15	20313/20313	---M--	200	added ('OK')	image/png	etag:%22602a562a-a247%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-2.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-2.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:15	22747/22747	---M--	200	added ('OK')	image/png	etag:%22602a562b-b132%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-3.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-3.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:15	22370/22370	---M--	200	added ('OK')	image/png	etag:%22602a562b-9b7b%22	https://templates.hibootstrap.com/maxon/default/assets/img/partner/partner-4.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/partner/partner-4.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:16	134030/134030	---M--	200	added ('OK')	image/jpeg	etag:%22602a5634-22f19%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-1.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:16	85771/85771	---M--	200	added ('OK')	image/jpeg	etag:%22602a5634-1799e%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-2.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:16	138234/138234	---M--	200	added ('OK')	image/jpeg	etag:%22602a5634-24a8b%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-3.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-3.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:16	112842/112842	---M--	200	added ('OK')	image/jpeg	etag:%22602a5635-1e155%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-7.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-7.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:16	81315/81315	---M--	200	added ('OK')	image/jpeg	etag:%22602a5636-15778%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-8.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-8.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:17	75168/75168	---M--	200	added ('OK')	image/jpeg	etag:%22602a5634-144da%22	https://templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-10.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/top-products/top-products-10.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:17	52618/52618	---M--	200	added ('OK')	image/jpeg	etag:%22602a5615-dd43%22	https://templates.hibootstrap.com/maxon/default/assets/img/client/client-1.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/client/client-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:17	60509/60509	---M--	200	added ('OK')	image/jpeg	etag:%22602a5615-fc4e%22	https://templates.hibootstrap.com/maxon/default/assets/img/client/client-2.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/client/client-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:17	53653/53653	---M--	200	added ('OK')	image/jpeg	etag:%22602a5615-e220%22	https://templates.hibootstrap.com/maxon/default/assets/img/client/client-3.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/client/client-3.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:18	118628/118628	---M--	200	added ('OK')	image/jpeg	etag:%22602a5621-1e7a9%22	https://templates.hibootstrap.com/maxon/default/assets/img/overview/overview-1.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/overview/overview-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:18	128879/128879	---M--	200	added ('OK')	image/jpeg	etag:%22602a5624-21356%22	https://templates.hibootstrap.com/maxon/default/assets/img/overview/overview-2.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/overview/overview-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:18	64952/64952	---M--	200	added ('OK')	image/jpeg	etag:%22602a5612-fdc0%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog/blog-1.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/blog/blog-1.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:18	96525/96525	---M--	200	added ('OK')	image/jpeg	etag:%22602a5613-17915%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog/blog-2.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/blog/blog-2.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:19	2691/2691	---M--	200	added ('OK')	image/png	etag:%22602a55fc-13cc%22	https://templates.hibootstrap.com/maxon/default/assets/img/logo-2.png	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/logo-2.png	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:19	151041/151041	---M--	200	added ('OK')	image/jpeg	etag:%22602a5613-24e09%22	https://templates.hibootstrap.com/maxon/default/assets/img/blog/blog-3.jpg	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/img/blog/blog-3.jpg	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:19	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e5c927-4d7%22	https://templates.hibootstrap.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
18:06:19	89698/89698	---MCZ	200	added ('OK')	application/javascript	etag:W/%22602a55ff-15e62%22	https://templates.hibootstrap.com/maxon/default/assets/js/jquery.min.js	C:/My%20Web%20Sites/ptixiaki2021/templates.hibootstrap.com/maxon/default/assets/js/jquery.min.js	(from https://templates.hibootstrap.com/maxon/default/index-3.html)
